data_well_name,id,data_hour,data_bhp,data_tubing_psi,data_csg_psi,data_choke_size,data_sep_psi,data_oil_rate,data_water_rate,data_gas_rate,data_flowline_psi,data_chlorides,data_sand_percent,data_h2s,data_remarks,water_cut,gas_oil_ratio,total_fluid_bph,total_fluid_bpd,water_24,oil_24,,,,,,,,
PINK11H,25564,1,1,0,2190,18,0,0,117,0,0,0,0,0,0,0,0,117,2808,2808,0,,,,,,,,
PINK11H,25565,2,1,0,2195,18,0,0,117,0,0,0,0,0,0,0,0,117,2808,2808,0,,,,,,,,
PINK11H,25566,3,1,0,2215,20,0,0,118,0,0,0,0,0,Increased Choke to 20,0,0,118,2832,2832,0,,,,,,,,
PINK11H,25567,4,1,0,2240,20,0,0,118,0,0,0,0,0,0,0,0,118,2832,2832,0,,,,,,,,
PINK11H,25568,5,1,0,2255,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK11H,25569,6,1,0,2235,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK11H,25570,7,1,0,2230,20,0,0,121,0,0,0,0,0,0,0,0,121,2904,2904,0,,,,,,,,
PINK11H,25571,8,1,0,2205,20,0,0,125,0,0,0,0,0,0,0,0,125,3000,3000,0,,,,,,,,
PINK11H,25572,9,1,0,2170,22,0,0,131,0,0,0,0,0,Increased Choke to 22,0,0,131,3144,3144,0,,,,,,,,
PINK11H,25573,10,1,0,2180,22,0,0,131,0,0,0,0,0,0,0,0,131,3144,3144,0,,,,,,,,
PINK11H,25574,11,1,0,2200,22,0,0,130,0,0,0,0,0,0,0,0,130,3120,3120,0,,,,,,,,
PINK11H,25575,12,1,0,2210,22,0,0,130,0,0,0,0,0,0,0,0,130,3120,3120,0,,,,,,,,
PINK11H,25576,13,1,0,2225,22,0,0,130,0,0,0,0,0,0,0,0,130,3120,3120,0,,,,,,,,
PINK11H,25577,14,1,0,2250,24,0,0,126,0,0,0,0,0,0,0,0,126,3024,3024,0,,,,,,,,
PINK11H,25578,15,1,0,2245,24,0,0,123,0,0,0,0,0,0,0,0,123,2952,2952,0,,,,,,,,
PINK11H,25579,16,1,0,2200,24,0,0,125,0,0,0,0,0,0,0,0,125,3000,3000,0,,,,,,,,
PINK11H,25580,17,1,0,2200,24,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK11H,25581,18,1,0,2200,24,100,0,123,411,100,0,0,0,0,0,0,123,2952,2952,0,,,,,,,,
PINK11H,25582,19,1,0,2215,24,100,0,116,282,100,0,0,0,0,0,0,116,2784,2784,0,,,,,,,,
PINK11H,25583,20,1,0,2195,24,100,0,114,0,100,15167,0,0,0,0,0,114,2736,2736,0,,,,,,,,
PINK11H,25584,21,1,0,2170,24,100,0,115,0,100,15167,0,0,0,0,0,115,2760,2760,0,,,,,,,,
PINK11H,25585,22,1,0,2145,24,100,0,117,0,100,15167,0,0,0,0,0,117,2808,2808,0,,,,,,,,
PINK11H,25586,23,1,0,2145,24,100,0,120,0,100,15167,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK11H,25587,24,1,0,2150,24,100,0,117,0,100,15167,0,0,0,0,0,117,2808,2808,0,,,,,,,,
PINK11H,25588,25,1,0,2145,26,100,0,128,382,100,15167,0,0,0,0,0,128,3072,3072,0,,,,,,,,
PINK11H,25589,26,1,0,2205,26,100,21,105,350,100,15167,0,0,0,83.33,694.44,126,3024,2520,504,,,,,,,,
PINK11H,25590,27,1,0,2175,26,100,41,99,360,100,15167,0,0,0,70.71,365.85,140,3360,2376,984,,,,,,,,
PINK11H,25591,28,1,0,2165,26,100,35,148,864,100,15167,0,0,0,80.87,1028.57,183,4392,3552,840,,,,,,,,
PINK11H,25592,29,1,0,2150,26,100,42,107,912,100,15167,0,0,0,71.81,904.76,149,3576,2568,1008,,,,,,,,
PINK11H,25593,30,1,0,2126,26,100,37,127,816,100,15167,0,0,0,77.44,918.92,164,3936,3048,888,,,,,,,,
PINK11H,25594,31,1,0,2110,26,100,32,132,816,100,15167,0,0,0,80.49,1062.5,164,3936,3168,768,,,,,,,,
PINK11H,25595,32,1,0,2110,26,100,35,129,792,100,15167,0,0,0,78.66,942.86,164,3936,3096,840,,,,,,,,
PINK11H,25596,33,1,0,2105,26,100,40,127,840,100,15167,0,0,0,76.05,875,167,4008,3048,960,,,,,,,,
PINK11H,25597,34,1,0,2105,26,100,40,127,840,100,15167,0,0,0,76.05,875,167,4008,3048,960,,,,,,,,
PINK11H,25598,35,1,0,2100,26,100,36,140,810,100,15167,0,0,0,79.55,937.5,176,4224,3360,864,,,,,,,,
PINK11H,25599,36,1,0,2095,26,100,30,123,768,100,15167,0,0,0,80.39,1066.67,153,3672,2952,720,,,,,,,,
PINK11H,25600,37,1,0,2090,26,100,38,116,864,100,15167,0,0,0,75.32,947.37,154,3696,2784,912,,,,,,,,
PINK11H,25601,38,1,0,2085,26,100,32,121,840,100,15167,0,0,0,79.08,1093.75,153,3672,2904,768,,,,,,,,
PINK11H,25602,39,1,0,2080,26,100,36,131,855,100,15167,0,0,0,78.44,989.58,167,4008,3144,864,,,,,,,,
PINK11H,25603,40,1,0,2070,26,100,33,137,873,100,15167,0,0,0,80.59,1102.27,170,4080,3288,792,,,,,,,,
PINK11H,25604,41,1,0,2065,26,100,37,132,865,100,15167,0,0,0,78.11,974.1,169,4056,3168,888,,,,,,,,
PINK11H,25605,42,1,0,2060,26,100,33,131,860,100,15167,0,0,0,79.88,1085.86,164,3936,3144,792,,,,,,,,
PINK11H,25606,43,1,0,2055,26,100,30,134,893,100,15167,0,0,0,81.71,1240.28,164,3936,3216,720,,,,,,,,
PINK11H,25607,44,1,0,2050,26,100,41,122,845,100,15167,0,0,0,74.85,858.74,163,3912,2928,984,,,,,,,,
PINK11H,25608,45,1,0,2040,28,100,47,134,931,100,15167,0.5,0,0,74.03,825.35,181,4344,3216,1128,,,,,,,,
PINK11H,25609,46,1,0,2030,28,100,40,165,916,100,15167,0.5,0,0,80.49,954.17,205,4920,3960,960,,,,,,,,
PINK11H,25610,47,1,0,2020,28,100,38,151,926,100,15167,0.5,0,0,79.89,1015.35,189,4536,3624,912,,,,,,,,
PINK11H,25611,48,1,0,2010,28,100,39,155,995,100,15167,0.5,0,0,79.9,1063.03,194,4656,3720,936,,,,,,,,
PINK11H,25612,49,1,0,2000,28,100,47,147,951,100,15167,0.5,0,0,75.77,843.09,194,4656,3528,1128,,,,,,,,
PINK11H,25613,50,1,0,1990,28,100,43,152,886,100,15167,0.5,0,0,77.95,858.53,195,4680,3648,1032,,,,,,,,
PINK11H,25614,51,1,0,1985,28,100,42,153,912,100,15167,0.5,0,0,78.46,904.76,195,4680,3672,1008,,,,,,,,
PINK11H,25615,52,1,0,1980,28,100,55,140,1008,100,15167,0.5,0,0,71.79,763.64,195,4680,3360,1320,,,,,,,,
PINK11H,25616,53,1,0,1970,30,100,48,184,936,100,15167,0.5,0,0,79.31,812.5,232,5568,4416,1152,,,,,,,,
PINK11H,25617,54,1,0,1965,30,100,42,191,1032,100,15167,0.5,0,0,81.97,1023.81,233,5592,4584,1008,,,,,,,,
PINK11H,25618,55,1,0,1965,30,100,44,157,1128,100,15167,0.5,0,0,78.11,1068.18,201,4824,3768,1056,,,,,,,,
PINK11H,25619,56,1,0,1950,30,100,45,169,1120,100,15167,1,0,0,78.97,1037.04,214,5136,4056,1080,,,,,,,,
PINK11H,25620,57,1,0,1940,30,100,45,169,1100,100,15167,1,0,0,78.97,1018.52,214,5136,4056,1080,,,,,,,,
PINK11H,25621,58,1,0,1935,30,100,46,173,1072,100,15167,1,0,0,79,971.01,219,5256,4152,1104,,,,,,,,
PINK11H,25622,59,1,0,1930,30,100,43,168,1070,100,15167,1,0,0,79.62,1036.82,211,5064,4032,1032,,,,,,,,
PINK11H,25623,60,1,0,1925,30,100,50,165,1105,100,15167,1,0,0,76.74,920.83,215,5160,3960,1200,,,,,,,,
PINK11H,25624,61,1,0,1920,30,100,45,173,900,100,15167,1,0,0,79.36,833.33,218,5232,4152,1080,,,,,,,,
PINK11H,25625,62,1,0,1915,30,100,49,168,912,100,15167,1,0,0,77.42,775.51,217,5208,4032,1176,,,,,,,,
PINK11H,25626,63,1,0,1910,30,100,40,180,960,100,15167,1,0,0,81.82,1000,220,5280,4320,960,,,,,,,,
PINK11H,25627,64,1,0,1905,30,100,50,169,1056,100,15167,1,0,0,77.17,880,219,5256,4056,1200,,,,,,,,
PINK11H,25628,65,1,0,1900,30,100,45,172,1038,100,15167,1,0,0,79.26,961.11,217,5208,4128,1080,,,,,,,,
PINK11H,25629,66,1,0,1895,30,100,47,174,1056,100,15167,1,0,0,78.73,936.17,221,5304,4176,1128,,,,,,,,
PINK11H,25630,67,1,0,1890,30,100,43,170,1061,100,15167,1,0,0,79.81,1028.1,213,5112,4080,1032,,,,,,,,
PINK11H,25631,68,1,0,1885,30,100,47,164,1058,100,15167,1,0,0,77.73,937.94,211,5064,3936,1128,,,,,,,,
PINK11H,25632,69,1,0,1885,30,100,45,162,1015,100,15167,1,0,0,78.26,939.81,207,4968,3888,1080,,,,,,,,
PINK11H,25633,70,1,0,1880,30,100,48,171,1177,100,15167,1,0,0,78.08,1021.7,219,5256,4104,1152,,,,,,,,
PINK11H,25634,71,1,0,1875,30,100,50,169,1090,100,15167,1,0,0,77.17,908.33,219,5256,4056,1200,,,,,,,,
PINK11H,25635,72,1,0,1870,30,100,47,167,1124,100,15167,1,0,0,78.04,996.45,214,5136,4008,1128,,,,,,,,
PINK11H,25636,73,1,0,1865,30,100,49,169,1156,100,15167,1,0,0,77.52,982.99,218,5232,4056,1176,,,,,,,,
PINK11H,25637,74,1,0,1855,30,100,45,175,1108,100,15167,1,0,0,79.55,1025.93,220,5280,4200,1080,,,,,,,,
PINK11H,25638,75,1,0,1855,30,100,44,159,1056,100,15167,2,0,0,78.33,1000,203,4872,3816,1056,,,,,,,,
PINK11H,25639,76,1,0,1850,30,100,45,167,1104,100,15167,2,0,0,78.77,1022.22,212,5088,4008,1080,,,,,,,,
PINK11H,25640,77,1,0,1845,30,100,48,165,1101,100,15167,2,0,0,77.46,955.73,213,5112,3960,1152,,,,,,,,
PINK11H,25641,78,1,0,1840,30,100,47,166,1098,100,15167,2,0,0,77.93,973.4,213,5112,3984,1128,,,,,,,,
PINK11H,25642,79,1,0,1835,30,100,48,168,1096,100,15167,2,0,0,77.78,951.39,216,5184,4032,1152,,,,,,,,
PINK11H,25643,80,1,0,1835,30,100,48,166,1088,100,15167,2,0,0,77.57,944.44,214,5136,3984,1152,,,,,,,,
PINK11H,25644,81,1,0,1830,30,100,49,164,1104,100,15167,2,0,0,77,938.78,213,5112,3936,1176,,,,,,,,
PINK11H,25645,82,1,0,1830,30,100,46,165,1074,100,15167,2,0,0,78.2,972.83,211,5064,3960,1104,,,,,,,,
PINK11H,25646,83,1,0,1820,30,100,48,163,1080,100,15167,2,0,0,77.25,937.5,211,5064,3912,1152,,,,,,,,
PINK11H,25647,84,1,0,1820,30,100,49,162,1089,100,15167,2,0,0,76.78,926.02,211,5064,3888,1176,,,,,,,,
PINK11H,25648,85,1,0,1815,30,100,45,162,1070,100,15167,2,0,0,78.26,990.74,207,4968,3888,1080,,,,,,,,
PINK11H,25649,86,1,0,1810,30,100,47,166,1042,100,15167,2,0,0,77.93,923.76,213,5112,3984,1128,,,,,,,,
PINK11H,25650,87,1,0,1810,30,100,46,163,1090,100,15167,2,0,0,77.99,987.32,209,5016,3912,1104,,,,,,,,
PINK11H,25651,88,1,0,1805,30,100,49,162,1064,100,15167,2,0,0,76.78,904.76,211,5064,3888,1176,,,,,,,,
PINK11H,25652,89,1,0,1800,30,100,47,164,1105,100,15167,2,0,0,77.73,979.61,211,5064,3936,1128,,,,,,,,
PINK11H,25653,90,1,0,1800,30,100,45,163,1079,100,15167,2,0,0,78.37,999.07,208,4992,3912,1080,,,,,,,,
PINK11H,25654,91,1,0,1795,30,100,48,165,1047,100,15167,2,0,0,77.46,908.85,213,5112,3960,1152,,,,,,,,
PINK11H,25655,92,1,0,1790,30,100,48,161,1025,100,15167,2,0,0,77.03,889.76,209,5016,3864,1152,,,,,,,,
PINK11H,25656,93,1,0,1785,30,100,48,166,1080,100,15167,2,0,0,77.57,937.5,214,5136,3984,1152,,,,,,,,
PINK11H,25657,94,1,0,1780,30,100,46,165,1069,100,15167,2,0,0,78.2,968.3,211,5064,3960,1104,,,,,,,,
PINK11H,25658,95,1,0,1780,30,100,46,164,1067,100,15167,2,0,0,78.1,966.49,210,5040,3936,1104,,,,,,,,
PINK11H,25659,96,1,0,1775,30,100,47,165,1055,100,15167,2,0,0,77.83,935.28,212,5088,3960,1128,,,,,,,,
PINK11H,25660,97,1,0,1775,30,100,48,165,1048,100,15167,2,0,0,77.46,909.72,213,5112,3960,1152,,,,,,,,
PINK11H,25661,98,1,0,1770,30,100,46,166,1144,100,15167,2,0,0,78.3,1036.23,212,5088,3984,1104,,,,,,,,
PINK11H,25662,99,1,0,1770,30,100,47,162,1080,100,15167,2,0,0,77.51,957.45,209,5016,3888,1128,,,,,,,,
PINK11H,25663,100,1,0,1765,30,100,51,163,1152,100,15167,2,0,0,76.17,941.18,214,5136,3912,1224,,,,,,,,
PINK11H,25664,101,1,0,1760,30,100,46,165,1125,100,15167,2,0,0,78.2,1019.02,211,5064,3960,1104,,,,,,,,
PINK11H,25665,102,1,0,1760,30,100,49,160,1141,100,15167,2,0,0,76.56,970.24,209,5016,3840,1176,,,,,,,,
PINK11H,25666,103,1,0,1755,30,100,48,160,1168,100,15167,2,0,0,76.92,1013.89,208,4992,3840,1152,,,,,,,,
PINK11H,25667,104,1,0,1755,30,100,49,158,1155,100,15167,2,0,0,76.33,982.14,207,4968,3792,1176,,,,,,,,
PINK11H,25668,105,1,0,1750,30,100,48,155,1108,100,15167,2,0,0,76.35,961.81,203,4872,3720,1152,,,,,,,,
PINK11H,25669,106,1,0,1745,30,100,50,157,1136,100,15167,2,0,0,75.85,946.67,207,4968,3768,1200,,,,,,,,
PINK11H,25670,107,1,0,1745,30,100,47,156,1124,100,15167,2,0,0,76.85,996.45,203,4872,3744,1128,,,,,,,,
PINK11H,25671,108,1,0,1740,30,100,48,156,1156,100,15167,2,0,0,76.47,1003.47,204,4896,3744,1152,,,,,,,,
PINK11H,25672,109,1,0,1735,30,100,46,150,1032,100,15167,2,0,0,76.53,934.78,196,4704,3600,1104,,,,,,,,
PINK13H,25891,1,1,0,2600,20,100,0,96,227,100,0,0,0,0,0,0,96,2304,2304,0,,,,,,,,
PINK13H,25892,2,1,0,2580,20,100,0,105,287,100,0,0,0,0,0,0,105,2520,2520,0,,,,,,,,
PINK13H,25893,3,1,0,2560,20,100,0,122,299,100,0,0,0,0,0,0,122,2928,2928,0,,,,,,,,
PINK13H,25894,4,1,0,2570,20,100,0,127,470,100,0,0,0,0,0,0,127,3048,3048,0,,,,,,,,
PINK13H,25895,5,1,0,2545,20,100,0,114,489,100,0,0,0,0,0,0,114,2736,2736,0,,,,,,,,
PINK13H,25896,6,1,0,2550,20,100,0,115,431,100,0,0,0,0,0,0,115,2760,2760,0,,,,,,,,
PINK13H,25897,7,1,0,2550,20,100,0,112,476,100,0,0,0,0,0,0,112,2688,2688,0,,,,,,,,
PINK13H,25898,8,1,0,2555,20,100,0,114,501,100,0,0,0,0,0,0,114,2736,2736,0,,,,,,,,
PINK13H,25899,9,1,0,2550,20,100,0,109,538,100,0,0,0,0,0,0,109,2616,2616,0,,,,,,,,
PINK13H,25900,10,1,0,2550,20,100,0,109,588,100,0,0,0,0,0,0,109,2616,2616,0,,,,,,,,
PINK13H,25901,11,1,0,2555,20,100,0,106,601,100,0,0,0,0,0,0,106,2544,2544,0,,,,,,,,
PINK13H,25902,12,1,0,2555,20,100,8,107,656,100,0,0,0,0,93.04,3416.67,115,2760,2568,192,,,,,,,,
PINK13H,25903,13,1,0,2555,20,100,9,104,678,100,0,0,0,0,92.04,3138.89,113,2712,2496,216,,,,,,,,
PINK13H,25904,14,1,0,2550,20,100,10,105,712,100,0,0,0,0,91.3,2966.67,115,2760,2520,240,,,,,,,,
PINK13H,25905,15,1,0,2550,20,100,9,102,677,100,0,0,0,0,91.89,3134.26,111,2664,2448,216,,,,,,,,
PINK13H,25906,16,1,0,2550,20,100,12,108,524,100,0,0,0,0,90,1819.44,120,2880,2592,288,,,,,,,,
PINK13H,25907,17,1,0,2545,20,100,12,110,653,100,0,0,0,0,90.16,2267.36,122,2928,2640,288,,,,,,,,
PINK13H,25908,18,1,0,2535,20,100,11,114,747,100,0,0,0,0,91.2,2829.55,125,3000,2736,264,,,,,,,,
PINK13H,25909,19,1,0,2535,20,100,10,105,688,100,0,0,0,0,91.3,2866.67,115,2760,2520,240,,,,,,,,
PINK13H,25910,20,1,0,2530,20,100,11,108,782,100,0,0,0,0,90.76,2962.12,119,2856,2592,264,,,,,,,,
PINK13H,25911,21,1,0,2530,20,100,10,106,745,100,0,0,0,0,91.38,3104.17,116,2784,2544,240,,,,,,,,
PINK13H,25912,22,1,0,2555,20,100,10,108,677,100,0,0,0,0,91.53,2820.83,118,2832,2592,240,,,,,,,,
PINK13H,25913,23,1,0,2540,20,100,12,102,712,100,0,0,0,0,89.47,2472.22,114,2736,2448,288,,,,,,,,
PINK13H,25914,24,1,0,2550,20,100,13,100,646,100,0,0,0,0,88.5,2070.51,113,2712,2400,312,,,,,,,,
PINK13H,25915,25,1,0,2550,20,100,13,100,711,100,0,0,0,0,88.5,2278.85,113,2712,2400,312,,,,,,,,
PINK13H,25916,26,1,0,2545,20,100,13,101,720,100,0,0,0,0,88.6,2307.69,114,2736,2424,312,,,,,,,,
PINK13H,25917,27,1,0,2545,20,100,14,99,444,100,0,0,0,0,87.61,1321.43,113,2712,2376,336,,,,,,,,
PINK13H,25918,28,1,0,2545,20,100,12,98,478,100,0,0,0,0,89.09,1659.72,110,2640,2352,288,,,,,,,,
PINK13H,25919,29,1,0,2540,20,100,15,97,360,100,0,0,0,0,86.61,1000,112,2688,2328,360,,,,,,,,
PINK13H,25920,30,1,0,2545,20,100,14,99,312,100,0,0,0,0,87.61,928.57,113,2712,2376,336,,,,,,,,
PINK13H,25921,31,1,0,2540,20,100,14,101,264,100,0,0,0,0,87.83,785.71,115,2760,2424,336,,,,,,,,
PINK13H,25922,32,1,0,2540,20,100,13,100,315,100,0,0.5,0,0,88.5,1009.62,113,2712,2400,312,,,,,,,,
PINK13H,25923,33,1,0,2550,20,100,17,100,384,100,0,0.5,0,0,85.47,941.18,117,2808,2400,408,,,,,,,,
PINK13H,25924,34,1,0,2545,20,100,15,96,391,100,0,0.5,0,0,86.49,1086.11,111,2664,2304,360,,,,,,,,
PINK13H,25925,35,1,0,2550,20,100,15,96,391,100,0,0.5,0,0,86.49,1086.11,111,2664,2304,360,,,,,,,,
PINK13H,25926,36,1,0,2545,20,100,17,98,348,100,0,0.5,0,0,85.22,852.94,115,2760,2352,408,,,,,,,,
PINK13H,25927,37,1,0,2540,20,100,16,100,336,100,0,0.5,0,0,86.21,875,116,2784,2400,384,,,,,,,,
PINK13H,25928,38,1,0,2545,20,100,17,100,343,100,0,0.5,0,0,85.47,840.69,117,2808,2400,408,,,,,,,,
PINK13H,25929,39,1,0,2540,20,100,16,102,402,100,0,0.5,0,0,86.44,1046.88,118,2832,2448,384,,,,,,,,
PINK13H,25930,40,1,0,2535,20,100,17,101,435,100,0,0.5,0,0,85.59,1066.18,118,2832,2424,408,,,,,,,,
PINK13H,25931,41,1,0,2515,22,100,18,137,877,100,0,0.5,0,0,88.39,2030.09,155,3720,3288,432,,,,,,,,
PINK13H,25932,42,1,0,2550,24,100,25,142,911,100,0,0.5,0,0,85.03,1518.33,167,4008,3408,600,,,,,,,,
PINK13H,25933,43,1,0,2575,24,100,25,145,988,100,0,0.5,0,0,85.29,1646.67,170,4080,3480,600,,,,,,,,
PINK13H,25934,44,1,0,2575,24,100,24,141,884,100,0,0.5,0,0,85.45,1534.72,165,3960,3384,576,,,,,,,,
PINK13H,25935,45,1,0,2565,24,100,29,136,865,100,27866,0.5,0,0,82.42,1242.82,165,3960,3264,696,,,,,,,,
PINK13H,25936,46,1,0,2555,24,100,28,133,880,100,27866,0.5,0,0,82.61,1309.52,161,3864,3192,672,,,,,,,,
PINK13H,25937,47,1,0,2545,24,100,26,134,902,100,27866,0.5,0,0,83.75,1445.51,160,3840,3216,624,,,,,,,,
PINK13H,25938,48,1,0,2535,24,100,27,136,828,100,27866,0.5,0,0,83.44,1277.78,163,3912,3264,648,,,,,,,,
PINK13H,25939,49,1,0,2530,24,100,29,135,845,100,27866,0.5,0,0,82.32,1214.08,164,3936,3240,696,,,,,,,,
PINK13H,25940,50,1,0,2520,24,100,28,130,867,100,27866,0.5,0,0,82.28,1290.18,158,3792,3120,672,,,,,,,,
