data_well_name,id,data_hour,data_bhp,data_tubing_psi,data_csg_psi,data_choke_size,data_sep_psi,data_oil_rate,data_water_rate,data_gas_rate,data_flowline_psi,data_chlorides,data_sand_percent,data_h2s,data_remarks,water_cut,gas_oil_ratio,total_fluid_bph,total_fluid_bpd,water_24,oil_24,,,,,,,,
PINK14H,26199,91,1,0,1580,30,100,41,173,956,100,24268,0.01,0,0,80.84,971.54,214,5136,4152,984,,,,,,,,
PINK14H,26200,92,1,0,1575,30,100,39,167,998,100,24268,0.01,0,Still making medium to heavy sand,81.07,1066.24,206,4944,4008,936,,,,,,,,
PINK14H,26201,93,1,0,1570,30,100,40,165,1024,100,24268,0.01,0,0,80.49,1066.67,205,4920,3960,960,,,,,,,,
PINK14H,26202,94,1,0,1570,30,100,38,160,1074,100,24268,0.01,0,0,80.81,1177.63,198,4752,3840,912,,,,,,,,
PINK14H,26203,95,1,0,1565,30,100,39,165,988,100,24268,0.01,0,0,80.88,1055.56,204,4896,3960,936,,,,,,,,
PINK14H,26204,96,1,0,1560,30,100,37,162,1023,100,24268,0.01,0,0,81.41,1152.03,199,4776,3888,888,,,,,,,,
PINK14H,26205,97,1,0,1550,30,100,39,158,1087,100,24268,0.01,0,0,80.2,1161.32,197,4728,3792,936,,,,,,,,
PINK14H,26206,98,1,0,1535,30,100,38,166,1116,100,24268,0.01,0,0,81.37,1223.68,204,4896,3984,912,,,,,,,,
PINK14H,26207,99,1,0,1520,30,100,37,163,1097,100,24268,0.01,0,0,81.5,1235.36,200,4800,3912,888,,,,,,,,
PINK14H,26208,100,1,0,1505,30,100,39,165,1155,100,24268,0.01,0,Bumped choke up at 6pm to 32/128,80.88,1233.97,204,4896,3960,936,,,,,,,,
PINK14H,26209,101,1,0,1495,32,100,42,172,1291,100,24268,0.01,0,0,80.37,1280.75,214,5136,4128,1008,,,,,,,,
PINK14H,26210,102,1,0,1490,32,100,40,168,1255,100,24268,0.01,0,0,80.77,1307.29,208,4992,4032,960,,,,,,,,
PINK14H,26211,103,1,0,1485,32,100,41,174,1274,100,24268,0.01,0,0,80.93,1294.72,215,5160,4176,984,,,,,,,,
PINK14H,26212,104,1,0,1480,32,100,40,172,1265,100,24268,0.01,0,0,81.13,1317.71,212,5088,4128,960,,,,,,,,
PINK14H,26213,105,1,0,1480,32,100,42,178,1310,100,24268,0.01,0,0,80.91,1299.6,220,5280,4272,1008,,,,,,,,
PINK14H,26214,106,1,0,1475,32,100,41,176,1238,100,24268,0.01,0,0,81.11,1258.13,217,5208,4224,984,,,,,,,,
PINK14H,26215,107,1,0,1465,32,100,40,177,1288,100,24268,0.01,0,0,81.57,1341.67,217,5208,4248,960,,,,,,,,
PINK14H,26216,108,1,0,1460,32,100,41,175,1340,100,24268,0.01,0,0,81.02,1361.79,216,5184,4200,984,,,,,,,,
PINK14H,26217,109,1,0,1455,32,100,40,181,1355,100,24268,0.01,0,0,81.9,1411.46,221,5304,4344,960,,,,,,,,
PINK31H,25782,1,1,0,3490,18,0,0,100,0,0,0,0,0,Well Online 18choke. Intial Shut in 3475#,0,0,100,2400,2400,0,,,,,,,,
PINK31H,25783,2,1,0,3525,18,0,0,100,0,0,0,0,0,0,0,0,100,2400,2400,0,,,,,,,,
PINK31H,25784,3,1,0,3540,18,0,0,100,0,0,0,0,0,0,0,0,100,2400,2400,0,,,,,,,,
PINK31H,25785,4,1,0,3440,18,0,0,100,0,0,0,0,0,0,0,0,100,2400,2400,0,,,,,,,,
PINK31H,25786,5,1,0,3405,20,0,0,120,0,0,0,0,0,Increaesed  to 20 choke,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25787,6,1,0,3420,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25788,7,1,0,3425,20,0,0,130,0,0,0,0,0,0,0,0,130,3120,3120,0,,,,,,,,
PINK31H,25789,8,1,0,3405,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25790,9,1,0,3400,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25791,10,1,0,3400,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25792,11,1,0,3390,20,0,0,118,0,0,0,0,0,0,0,0,118,2832,2832,0,,,,,,,,
PINK31H,25793,12,1,0,3365,24,0,0,145,0,0,0,0,0,Well turned into separator on location at 8AM,0,0,145,3480,3480,0,,,,,,,,
PINK31H,25794,13,1,0,3400,24,85,0,151,0,85,0,0,0,0,0,0,151,3624,3624,0,,,,,,,,
PINK31H,25795,14,1,0,3360,24,85,0,154,0,85,0,0,0,0,0,0,154,3696,3696,0,,,,,,,,
PINK31H,25796,15,1,0,3350,24,85,0,167,343,85,0,0,0,0,0,0,167,4008,4008,0,,,,,,,,
PINK31H,25797,16,1,0,3340,24,85,0,165,401,85,0,0,0,0,0,0,165,3960,3960,0,,,,,,,,
PINK31H,25798,17,1,0,3335,24,85,6,170,453,85,15167,0,0,0,96.59,3145.83,176,4224,4080,144,,,,,,,,
PINK31H,25799,18,1,0,3335,24,85,12,170,407,85,15167,0,0,0,93.41,1413.19,182,4368,4080,288,,,,,,,,
PINK31H,25800,19,1,0,3325,24,85,9,172,429,85,15167,0,0,0,95.03,1986.11,181,4344,4128,216,,,,,,,,
PINK31H,25801,20,1,0,3320,24,85,11,178,424,85,15167,0,0,0,94.18,1606.06,189,4536,4272,264,,,,,,,,
PINK31H,25802,21,1,0,3325,24,85,7,180,417,85,15167,0,0,0,96.26,2482.14,187,4488,4320,168,,,,,,,,
PINK31H,25803,22,1,0,3325,24,85,9,179,429,85,15167,0,0,0,95.21,1986.11,188,4512,4296,216,,,,,,,,
PINK31H,25804,23,1,0,3320,24,85,5,197,440,85,15167,0,0,0,97.52,3666.67,202,4848,4728,120,,,,,,,,
PINK31H,25805,24,1,0,3325,26,85,6,196,325,85,15167,0.01,0,Increaesed  to 26 choke,97.03,2256.94,202,4848,4704,144,,,,,,,,
PINK31H,25806,25,1,0,3345,26,85,2,171,300,85,15167,0.01,0,0,98.84,6250,173,4152,4104,48,,,,,,,,
PINK31H,25807,26,1,0,3355,26,85,3,152,300,85,15167,0.01,0,SSV was Partially Closed…Forced Open Using Manual Bypass ,98.06,4166.67,155,3720,3648,72,,,,,,,,
PINK31H,25808,27,1,0,3305,26,85,10,161,350,85,15167,0.01,0,0,94.15,1458.33,171,4104,3864,240,,,,,,,,
PINK31H,25809,28,1,0,3330,26,100,16,226,300,100,15167,0.01,0,0,93.39,781.25,242,5808,5424,384,,,,,,,,
PINK31H,25810,29,1,0,3330,26,100,13,298,312,100,15167,0.01,0,0,95.82,1000,311,7464,7152,312,,,,,,,,
PINK31H,25811,30,1,0,3275,26,100,38,273,288,100,15167,0.01,0,0,87.78,315.79,311,7464,6552,912,,,,,,,,
PINK31H,25812,31,1,0,3265,26,100,26,250,198,100,15167,0.01,0,0,90.58,317.31,276,6624,6000,624,,,,,,,,
PINK31H,25813,32,1,0,3255,26,100,36,266,250,100,15167,0.01,0,0,88.08,289.35,302,7248,6384,864,,,,,,,,
PINK31H,25814,33,1,0,3255,26,100,34,275,240,100,15167,0.01,0,0,89,294.12,309,7416,6600,816,,,,,,,,
PINK31H,25815,34,1,0,3240,26,100,25,275,245,100,15167,0.01,0,0,91.67,408.33,300,7200,6600,600,,,,,,,,
PINK31H,25816,35,1,0,3240,26,100,27,266,335,100,15167,0.01,0,0,90.78,516.98,293,7032,6384,648,,,,,,,,
PINK31H,25817,36,1,0,3230,26,100,28,271,353,100,15167,0.01,0,0,90.64,525.3,299,7176,6504,672,,,,,,,,
PINK31H,25818,37,1,0,3230,26,100,25,268,362,100,15167,0.01,0,0,91.47,603.33,293,7032,6432,600,,,,,,,,
PINK31H,25819,38,1,0,3225,26,100,30,275,465,100,15167,0.01,0,0,90.16,645.83,305,7320,6600,720,,,,,,,,
PINK31H,25820,39,1,0,3220,26,100,28,261,451,100,15167,0.01,0,0,90.31,671.13,289,6936,6264,672,,,,,,,,
PINK31H,25821,40,1,0,3215,26,100,36,255,474,100,15167,0.01,0,0,87.63,548.61,291,6984,6120,864,,,,,,,,
PINK31H,25822,41,1,0,3215,26,100,28,257,455,100,15167,0.01,0,0,90.18,677.08,285,6840,6168,672,,,,,,,,
PINK31H,25823,42,1,0,3210,26,100,34,264,489,100,15167,0.01,0,0,88.59,599.26,298,7152,6336,816,,,,,,,,
PINK31H,25824,43,1,0,3210,26,100,32,268,491,100,15167,0.01,0,0,89.33,639.32,300,7200,6432,768,,,,,,,,
PINK31H,25825,44,1,0,3205,26,100,26,256,526,100,15167,0.01,0,0,90.78,842.95,282,6768,6144,624,,,,,,,,
PINK31H,25826,45,1,0,3200,26,100,33,268,511,100,15167,0.01,0,0,89.04,645.2,301,7224,6432,792,,,,,,,,
PINK31H,25827,46,1,0,3200,26,100,35,270,568,100,15167,0.01,0,0,88.52,676.19,305,7320,6480,840,,,,,,,,
PINK31H,25828,47,1,0,3195,26,100,30,270,310,100,15167,0.01,0,0,90,430.56,300,7200,6480,720,,,,,,,,
PINK31H,25829,48,1,0,3185,26,100,46,261,288,100,15167,0.01,0,0,85.02,260.87,307,7368,6264,1104,,,,,,,,
PINK31H,25830,49,1,0,3180,26,100,25,317,360,100,15167,0.01,0,0,92.69,600,342,8208,7608,600,,,,,,,,
PINK31H,25831,50,1,0,3180,26,100,32,247,360,100,15167,0.01,0,0,88.53,468.75,279,6696,5928,768,,,,,,,,
PINK31H,25832,51,1,0,3180,26,100,26,274,192,100,15167,0.01,0,0,91.33,307.69,300,7200,6576,624,,,,,,,,
PINK31H,25833,52,1,0,3175,26,100,33,283,288,100,15167,0.01,0,0,89.56,363.64,316,7584,6792,792,,,,,,,,
PINK31H,25834,53,1,0,3170,26,100,28,252,216,100,15167,0.01,0,0,90,321.43,280,6720,6048,672,,,,,,,,
PINK31H,25835,54,1,0,3165,26,100,35,252,216,100,15167,0.01,0,0,87.8,257.14,287,6888,6048,840,,,,,,,,
PINK31H,25836,55,1,0,3165,26,100,35,252,216,100,15167,0.01,0,0,87.8,257.14,287,6888,6048,840,,,,,,,,
PINK31H,25837,56,1,0,3160,26,100,40,275,264,100,15167,0.01,0,0,87.3,275,315,7560,6600,960,,,,,,,,
PINK31H,25838,57,1,0,3160,26,100,36,258,336,100,15167,0.01,0,0,87.76,388.89,294,7056,6192,864,,,,,,,,
PINK31H,25839,58,1,0,3150,26,100,46,268,264,100,15167,0.01,0,0,85.35,239.13,314,7536,6432,1104,,,,,,,,
PINK31H,25840,59,1,0,3150,26,100,44,278,298,100,15167,0.01,0,0,86.34,282.2,322,7728,6672,1056,,,,,,,,
PINK31H,25841,60,1,0,3145,26,100,47,267,302,100,15167,0.01,0,0,85.03,267.73,314,7536,6408,1128,,,,,,,,
PINK31H,25842,61,1,0,3145,26,100,43,273,281,100,15167,0.01,0,0,86.39,272.29,316,7584,6552,1032,,,,,,,,
PINK31H,25843,62,1,0,3145,26,100,48,272,325,100,15167,0.01,0,0,85,282.12,320,7680,6528,1152,,,,,,,,
PINK31H,25844,63,1,0,3140,26,100,48,269,306,100,15167,0.01,0,0,84.86,265.63,317,7608,6456,1152,,,,,,,,
PINK31H,25845,64,1,0,3140,26,100,42,277,311,100,15167,0.01,0,0,86.83,308.53,319,7656,6648,1008,,,,,,,,
PINK31H,25846,65,1,0,3135,26,100,42,265,331,100,15167,0.01,0,0,86.32,328.37,307,7368,6360,1008,,,,,,,,
PINK31H,25847,66,1,0,3115,28,100,42,262,437,100,15167,0.01,0,0,86.18,433.53,304,7296,6288,1008,,,,,,,,
PINK31H,25848,67,1,0,3105,28,100,44,263,458,100,15167,0.01,0,0,85.67,433.71,307,7368,6312,1056,,,,,,,,
PINK31H,25849,68,1,0,3100,28,100,40,260,505,100,15167,0.01,0,0,86.67,526.04,300,7200,6240,960,,,,,,,,
PINK31H,25850,69,1,0,3095,28,100,41,258,511,100,15167,0.01,0,0,86.29,519.31,299,7176,6192,984,,,,,,,,
PINK31H,25851,70,1,0,3065,30,100,50,330,1192,100,15167,0.01,0,0,86.84,993.33,380,9120,7920,1200,,,,,,,,
PINK31H,25852,71,1,0,3050,30,100,48,325,476,100,15167,0.01,0,0,87.13,413.19,373,8952,7800,1152,,,,,,,,
PINK31H,25853,72,1,0,3045,30,100,44,310,840,100,15167,0.01,0,0,87.57,795.45,354,8496,7440,1056,,,,,,,,
PINK31H,25854,73,1,0,3045,30,100,45,310,840,100,15167,0.01,0,0,87.32,777.78,355,8520,7440,1080,,,,,,,,
PINK31H,25855,74,1,0,3045,30,100,44,290,552,100,15167,0.01,0,0,86.83,522.73,334,8016,6960,1056,,,,,,,,
PINK31H,25856,75,1,0,3055,30,100,45,324,685,100,15167,0.01,0,0,87.8,634.26,369,8856,7776,1080,,,,,,,,
PINK31H,25857,76,1,0,3045,30,100,44,275,768,100,15167,0.01,0,0,86.21,727.27,319,7656,6600,1056,,,,,,,,
PINK31H,25858,77,1,0,3040,30,100,40,293,760,100,15167,0.01,0,0,87.99,791.67,333,7992,7032,960,,,,,,,,
PINK31H,25859,78,1,0,3040,30,100,40,290,760,100,15167,0.01,0,0,87.88,791.67,330,7920,6960,960,,,,,,,,
PINK31H,25860,79,1,0,3035,30,100,36,275,768,100,15167,0.01,0,0,88.42,888.89,311,7464,6600,864,,,,,,,,
PINK31H,25861,80,1,0,3030,30,100,34,270,780,100,15167,0.01,0,0,88.82,955.88,304,7296,6480,816,,,,,,,,
PINK31H,25862,81,1,0,3025,30,100,33,230,805,100,15167,0.01,0,0,87.45,1016.41,263,6312,5520,792,,,,,,,,
PINK31H,25863,82,1,0,3020,30,100,32,283,840,100,15167,0.01,0,0,89.84,1093.75,315,7560,6792,768,,,,,,,,
PINK31H,25864,83,1,0,3015,30,100,33,265,871,100,15167,0.01,0,0,88.93,1099.75,298,7152,6360,792,,,,,,,,
PINK31H,25865,84,1,0,3010,30,100,34,262,856,100,15167,0.01,0,0,88.51,1049.02,296,7104,6288,816,,,,,,,,
PINK31H,25866,85,1,0,3015,30,100,31,262,816,100,15167,0.01,0,0,89.42,1096.77,293,7032,6288,744,,,,,,,,
PINK31H,25867,86,1,0,3010,30,100,33,265,810,100,15167,0.01,0,0,88.93,1022.73,298,7152,6360,792,,,,,,,,
PINK31H,25868,87,1,0,3005,30,100,32,267,910,100,15167,0.01,0,0,89.3,1184.9,299,7176,6408,768,,,,,,,,
PINK31H,25869,88,1,0,3005,30,100,33,264,845,100,15167,0.01,0,0,88.89,1066.92,297,7128,6336,792,,,,,,,,
PINK31H,25870,89,1,0,3000,30,100,34,270,985,100,15167,0.01,0,0,88.82,1207.11,304,7296,6480,816,,,,,,,,
PINK31H,25871,90,1,0,3000,30,100,32,266,951,100,15167,0.01,0,0,89.26,1238.28,298,7152,6384,768,,,,,,,,
PINK31H,25872,91,1,0,2995,30,100,34,272,1016,100,15167,0.01,0,0,88.89,1245.1,306,7344,6528,816,,,,,,,,
PINK31H,25873,92,1,0,2985,30,100,33,271,998,100,15167,0.01,0,0,89.14,1260.1,304,7296,6504,792,,,,,,,,
PINK31H,25874,93,1,0,2985,30,100,34,273,1010,100,15167,0.01,0,0,88.93,1237.75,307,7368,6552,816,,,,,,,,
PINK31H,25875,94,1,0,2980,30,100,34,270,950,100,15167,0.01,0,0,88.82,1164.22,304,7296,6480,816,,,,,,,,
PINK31H,25876,95,1,0,2975,30,100,35,260,862,100,15167,0.01,0,0,88.14,1026.19,295,7080,6240,840,,,,,,,,
PINK31H,25877,96,1,0,2970,30,100,33,242,864,100,15167,0.01,0,0,88,1090.91,275,6600,5808,792,,,,,,,,
PINK31H,25878,97,1,0,2960,30,100,35,266,888,100,15167,0.01,0,0,88.37,1057.14,301,7224,6384,840,,,,,,,,
PINK31H,25879,98,1,0,2950,30,100,34,260,887,100,15167,0.01,0,0,88.44,1087.01,294,7056,6240,816,,,,,,,,
PINK31H,25880,99,1,0,2940,30,100,34,255,910,100,15167,0.01,0,0,88.24,1115.2,289,6936,6120,816,,,,,,,,
PINK31H,25881,100,1,0,2945,30,100,35,257,952,100,15167,0.01,0,0,88.01,1133.33,292,7008,6168,840,,,,,,,,
PINK31H,25882,101,1,0,2945,30,100,34,260,1010,100,15167,0.01,0,0,88.44,1237.75,294,7056,6240,816,,,,,,,,
PINK31H,25883,102,1,0,2940,30,100,35,261,1060,100,15167,0.01,0,0,88.18,1261.9,296,7104,6264,840,,,,,,,,
PINK31H,25884,103,1,0,2935,30,100,36,265,1030,100,15167,0.01,0,0,88.04,1192.13,301,7224,6360,864,,,,,,,,
PINK31H,25885,104,1,0,2930,30,100,37,270,1070,100,15167,0.01,0,0,87.95,1204.95,307,7368,6480,888,,,,,,,,
PINK31H,25886,105,1,0,2920,30,100,36,262,1010,100,15167,0.01,0,0,87.92,1168.98,298,7152,6288,864,,,,,,,,
PINK31H,25887,106,1,0,2915,30,100,36,268,1005,100,15167,0.01,0,0,88.16,1163.19,304,7296,6432,864,,,,,,,,
PINK31H,25888,107,1,0,2910,30,100,35,259,1061,100,15167,0.01,0,0,88.1,1263.1,294,7056,6216,840,,,,,,,,
PINK31H,25889,108,1,0,2905,30,100,36,255,1055,100,15167,0.01,0,0,87.63,1221.06,291,6984,6120,864,,,,,,,,
PINK31H,25890,109,1,0,2905,30,100,35,261,1039,100,15167,0.01,0,0,88.18,1236.9,296,7104,6264,840,,,,,,,,
PINK82H,25673,1,1,0,1995,18,0,0,111,0,0,0,0,0,0,0,0,111,2664,2664,0,,,,,,,,
PINK82H,25674,2,1,0,1990,18,0,0,115,0,0,0,0,0,0,0,0,115,2760,2760,0,,,,,,,,
PINK82H,25675,3,1,0,1990,18,0,0,115,0,0,0,0,0,0,0,0,115,2760,2760,0,,,,,,,,
PINK82H,25676,4,1,0,1975,20,0,0,116,0,0,0,0,0,Increased to Choke to 20,0,0,116,2784,2784,0,,,,,,,,
PINK82H,25677,5,1,0,2005,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK82H,25678,6,1,0,2070,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK82H,25679,7,1,0,2090,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK82H,25680,8,1,0,2075,20,0,0,121,0,0,0,0,0,0,0,0,121,2904,2904,0,,,,,,,,
PINK82H,25681,9,1,0,2060,20,0,0,128,0,0,0,0,0,0,0,0,128,3072,3072,0,,,,,,,,
PINK82H,25682,10,1,0,2070,22,0,0,130,0,0,0,0,0,Increased to Choke to 22,0,0,130,3120,3120,0,,,,,,,,
PINK82H,25683,11,1,0,2090,22,0,0,130,0,0,0,0,0,0,0,0,130,3120,3120,0,,,,,,,,
PINK82H,25684,12,1,0,2090,22,0,0,128,0,0,0,0,0,0,0,0,128,3072,3072,0,,,,,,,,
PINK82H,25685,13,1,0,2080,22,0,0,128,0,0,0,0,0,0,0,0,128,3072,3072,0,,,,,,,,
PINK82H,25686,14,1,0,2075,22,0,0,128,0,0,0,0,0,0,0,0,128,3072,3072,0,,,,,,,,
PINK82H,25687,15,1,0,2075,24,0,0,125,0,0,0,0,0,0,0,0,125,3000,3000,0,,,,,,,,
PINK82H,25688,16,1,0,2095,24,0,0,126,0,0,0,0,0,0,0,0,126,3024,3024,0,,,,,,,,
PINK82H,25689,17,1,0,2090,24,0,0,121,0,0,0,0,0,0,0,0,121,2904,2904,0,,,,,,,,
PINK82H,25690,18,1,0,2080,24,100,0,119,953,100,0,0,0,0,0,0,119,2856,2856,0,,,,,,,,
PINK82H,25691,19,1,0,2080,24,100,6,132,681,100,0,0,0,0,95.65,4729.17,138,3312,3168,144,,,,,,,,
PINK82H,25692,20,1,0,2075,24,100,21,138,832,100,0,0,0,0,86.79,1650.79,159,3816,3312,504,,,,,,,,
PINK82H,25693,21,1,0,2070,24,100,17,131,781,100,18201,0,0,0,88.51,1914.22,148,3552,3144,408,,,,,,,,
PINK82H,25694,22,1,0,2070,24,100,25,156,839,100,18201,0,0,0,86.19,1398.33,181,4344,3744,600,,,,,,,,
PINK82H,25695,23,1,0,2065,26,100,39,202,967,100,18201,0,0,0,83.82,1033.12,241,5784,4848,936,,,,,,,,
PINK82H,25696,24,1,0,2070,26,100,31,187,963,100,18201,0,0,0,85.78,1294.35,218,5232,4488,744,,,,,,,,
PINK82H,25697,25,1,0,2060,26,100,36,164,871,100,18201,0,0,0,82,1008.1,200,4800,3936,864,,,,,,,,
PINK82H,25698,26,1,0,2055,26,100,33,171,925,100,18201,0,0,0,83.82,1167.93,204,4896,4104,792,,,,,,,,
PINK82H,25699,27,1,0,2050,26,100,31,162,880,100,18201,0,0,0,83.94,1182.8,193,4632,3888,744,,,,,,,,
PINK82H,25700,28,1,0,2045,26,100,39,184,800,100,18201,0,0,0,82.51,854.7,223,5352,4416,936,,,,,,,,
PINK82H,25701,29,1,0,2040,26,100,40,193,672,100,18201,0,0,0,82.83,700,233,5592,4632,960,,,,,,,,
PINK82H,25702,30,1,0,2040,26,100,32,150,768,100,18201,0,0,0,82.42,1000,182,4368,3600,768,,,,,,,,
